longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.18,37.81,37.0,1643.0,262.0,620.0,266.0,5.4446,336700.0,NEAR BAY
-118.02052501446326,34.12334856904262,44.0,871.0,182.0,537.0,163.0,5.065107164864468,175328.0,INLAND
-120.27766684651552,37.114847846687226,36.0,1277.0,246.0,601.0,204.0,2.0310036238351383,60652.0,INLAND
-118.28,33.96,23.0,1983.0,611.0,2048.0,600.0,1.5313,91400.0,<1H OCEAN
-118.01283825593812,33.85695569238566,35.0,3539.0,594.0,2019.0,593.0,4.848776665914418,213451.0,<1H OCEAN
-118.36,34.22,37.0,1512.0,348.0,1545.0,351.0,3.7663,160300.0,<1H OCEAN
-118.44,34.28,32.0,527.0,146.0,582.0,143.0,1.7708,138800.0,<1H OCEAN
-118.03,33.77,21.0,3803.0,898.0,1511.0,829.0,3.0,221200.0,<1H OCEAN
-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,500001.0,<1H OCEAN
-120.93,37.65,1.0,2254.0,328.0,402.0,112.0,4.25,189200.0,INLAND
-118.44430961620499,34.00257652300144,47.0,1504.0,220.0,558.0,207.0,6.194506242669687,500001.0,<1H OCEAN
-122.05024261911699,37.591342367656296,13.0,16169.0,2610.0,7866.0,2583.0,5.5018353379607605,265328.0,NEAR BAY
-122.0213706000478,37.98004489218217,26.0,1241.0,251.0,701.0,282.0,3.611726960244809,164271.0,NEAR BAY
-118.9920329172669,35.25035375201864,39.0,293.0,57.0,212.0,69.0,2.381017507762425,91441.0,INLAND
-121.8,38.68,11.0,3851.0,892.0,1847.0,747.0,3.4331,120600.0,INLAND
-117.97,33.89,15.0,3801.0,542.0,1992.0,526.0,9.0683,367400.0,<1H OCEAN
-118.07,33.72,32.0,1179.0,250.0,369.0,209.0,5.1824,500001.0,NEAR OCEAN
-118.59,34.11,35.0,2396.0,472.0,1054.0,457.0,6.4504,407000.0,<1H OCEAN
-121.15,38.91,23.0,1654.0,299.0,787.0,299.0,4.2723,193100.0,INLAND
-122.27399884045451,37.529121654125724,41.0,4314.0,845.0,1693.0,752.0,4.439054931003682,371618.0,NEAR OCEAN
-121.26,38.13,38.0,1419.0,411.0,1226.0,397.0,2.2188,68800.0,INLAND
-117.25,34.06,23.0,4503.0,1156.0,3264.0,937.0,1.9821,93000.0,INLAND
-119.31,34.44,5.0,403.0,48.0,208.0,54.0,12.632,500001.0,NEAR OCEAN
-122.45,37.67,35.0,491.0,98.0,274.0,97.0,4.4286,238600.0,NEAR OCEAN
-117.91904994292078,33.92696231196986,33.0,1659.0,394.0,1335.0,336.0,3.909998059383905,166700.0,<1H OCEAN
-122.44,37.79,52.0,1447.0,186.0,483.0,181.0,15.0001,500001.0,NEAR BAY
-120.48,34.9,20.0,3842.0,630.0,2490.0,662.0,3.0559,120100.0,<1H OCEAN
-118.4,34.19,35.0,1631.0,356.0,862.0,368.0,3.6007,261800.0,<1H OCEAN
-117.12064814740344,32.71790349141047,52.0,2039.0,400.0,896.0,413.0,3.7474565317084654,164607.0,NEAR OCEAN
-118.46,34.22,39.0,1500.0,333.0,998.0,309.0,3.9625,168200.0,<1H OCEAN
-118.19,34.03,42.0,2250.0,629.0,2588.0,609.0,1.9719,134200.0,<1H OCEAN
-121.26305776530579,38.625521491815185,36.0,124.0,16.0,30.0,15.0,10.196506249328873,353240.0,INLAND
-122.2539213181076,37.74440233849421,52.0,2760.0,715.0,1237.0,619.0,3.598850038459436,274654.0,NEAR BAY
-122.28558478324024,37.44191113777569,17.0,2371.0,417.0,924.0,450.0,5.90943732943113,486833.0,NEAR OCEAN
-118.1694654581947,34.04473832736524,28.0,2510.0,700.0,2419.0,646.0,2.6887788199201106,145502.0,<1H OCEAN
-119.85757957389352,36.82922992996195,15.0,3070.0,391.0,981.0,386.0,7.190916711263274,235325.0,INLAND
-118.55879877627606,34.35560937906137,20.0,7624.0,1080.0,3405.0,894.0,6.662291479274716,271741.0,<1H OCEAN
-122.3,37.9,35.0,1102.0,308.0,688.0,303.0,2.3946,141700.0,NEAR BAY
-122.14344502693868,37.69443161593972,9.0,2314.0,647.0,916.0,523.0,3.340634822688698,139814.0,NEAR BAY
-117.82,33.75,24.0,893.0,209.0,342.0,197.0,2.8261,146500.0,<1H OCEAN
-122.55,38.01,27.0,3966.0,577.0,1657.0,611.0,6.3314,342200.0,NEAR BAY
-121.45,38.61,32.0,2436.0,612.0,1509.0,618.0,1.0424,81400.0,INLAND
-121.97,37.97,26.0,1977.0,264.0,817.0,273.0,5.7512,240200.0,INLAND
-121.87,39.82,11.0,5103.0,825.0,2456.0,810.0,4.5032,159700.0,INLAND
-118.2,34.12,41.0,1908.0,503.0,1557.0,453.0,2.9194,162000.0,<1H OCEAN
-117.78,33.78,6.0,9792.0,1283.0,3744.0,1179.0,10.1714,481500.0,<1H OCEAN
-117.93136792072059,33.85814060024954,24.0,1508.0,366.0,882.0,317.0,1.920584220406759,53732.0,<1H OCEAN
-118.12,34.23,52.0,433.0,69.0,147.0,53.0,3.9583,162500.0,INLAND
-118.26,34.0,27.0,1611.0,479.0,1457.0,458.0,0.8941,91900.0,<1H OCEAN
-117.23,32.81,22.0,3205.0,429.0,1083.0,410.0,8.1844,406300.0,NEAR OCEAN
-118.25,34.05,52.0,2806.0,1944.0,2232.0,1605.0,0.6775,350000.0,<1H OCEAN
-118.01,33.71,18.0,6565.0,1357.0,3079.0,1248.0,4.7515,295600.0,<1H OCEAN
-117.6,33.87,18.0,6450.0,1165.0,3716.0,1113.0,4.2721,150300.0,INLAND
-122.34080062266644,37.57887405214655,24.0,4510.0,519.0,1619.0,512.0,13.966205833087747,484514.0,NEAR OCEAN
-122.44,37.66,21.0,5108.0,1510.0,3288.0,1405.0,3.1927,252600.0,NEAR OCEAN
-120.35,37.99,3.0,1167.0,306.0,422.0,186.0,2.4191,217500.0,INLAND
-117.24,32.79,18.0,1741.0,602.0,508.0,283.0,3.2625,193800.0,NEAR OCEAN
-122.00879985544137,37.34569218691841,18.0,3162.0,660.0,1491.0,583.0,6.10751452096305,357603.0,<1H OCEAN
-117.25622777044225,32.712179574174776,43.0,921.0,193.0,403.0,210.0,2.1901595491518835,233597.0,NEAR OCEAN
-118.35734091393662,34.13629361632102,28.0,4083.0,682.0,1604.0,650.0,8.828614905921002,481725.0,<1H OCEAN
-119.74,34.43,26.0,3119.0,562.0,1459.0,562.0,5.0434,340400.0,NEAR OCEAN
-118.05,34.09,23.0,602.0,135.0,409.0,123.0,3.5268,146400.0,<1H OCEAN
-118.11,33.84,37.0,1588.0,272.0,692.0,245.0,4.8594,220300.0,<1H OCEAN
-117.92,34.59,7.0,681.0,125.0,485.0,104.0,2.7396,125600.0,INLAND
-119.92,34.44,17.0,2143.0,324.0,1073.0,330.0,6.0321,402600.0,NEAR OCEAN
-118.39,33.89,38.0,1851.0,332.0,750.0,314.0,7.3356,422700.0,<1H OCEAN
-118.42376885707638,33.88327814142447,40.0,2546.0,392.0,1095.0,384.0,8.555867731730055,474849.0,<1H OCEAN
-118.3839737662102,34.19813872326915,14.0,2944.0,856.0,3272.0,795.0,2.722594871465536,183675.0,<1H OCEAN
-118.46883539135209,34.236961899581274,32.0,1539.0,268.0,926.0,301.0,4.782272394428956,221255.0,<1H OCEAN
-118.30612932570332,33.93140461245496,31.0,2089.0,638.0,2258.0,619.0,2.4382860735826277,147382.0,<1H OCEAN
-121.4448583053708,39.50920266040266,27.0,1860.0,344.0,769.0,287.0,3.2070116448217396,94388.0,INLAND
-122.05,37.95,22.0,5175.0,1213.0,2804.0,1091.0,2.85,144600.0,NEAR BAY
-122.3,38.25,18.0,3548.0,880.0,1476.0,699.0,3.7188,163400.0,NEAR BAY
-117.89,33.73,32.0,728.0,134.0,837.0,135.0,4.0769,163900.0,<1H OCEAN
-119.19,34.17,27.0,2183.0,364.0,1458.0,388.0,4.4567,191100.0,NEAR OCEAN
-118.61,34.21,33.0,2609.0,431.0,1208.0,406.0,5.4527,227100.0,<1H OCEAN
-118.02,34.1,36.0,452.0,80.0,248.0,83.0,1.9688,226000.0,INLAND
-117.25,34.13,35.0,861.0,148.0,381.0,138.0,2.5234,88200.0,INLAND
-117.14,32.72,34.0,2533.0,862.0,2011.0,778.0,2.1199,160400.0,NEAR OCEAN
-121.38592866217505,38.62237935590352,40.0,2312.0,410.0,916.0,407.0,3.3842933131835076,100460.0,INLAND
-122.43,37.73,52.0,3602.0,738.0,2270.0,647.0,3.8934,251800.0,NEAR BAY
-119.76293399087726,34.4402389945652,24.0,2757.0,454.0,961.0,443.0,5.316301050585578,336352.0,NEAR OCEAN
-121.32,38.57,25.0,692.0,146.0,504.0,167.0,3.6897,101100.0,INLAND
-117.63,34.11,30.0,2674.0,428.0,1404.0,456.0,4.2969,165600.0,INLAND
-121.58079777727575,39.84843381672855,18.0,4855.0,927.0,1927.0,852.0,2.304799254269196,93909.0,INLAND
-118.15,33.93,25.0,1948.0,433.0,1128.0,429.0,3.7614,255900.0,<1H OCEAN
-118.08846469856641,33.90605828873522,37.0,1654.0,356.0,945.0,296.0,4.71989521046858,155328.0,<1H OCEAN
-118.12,33.91,35.0,620.0,122.0,381.0,124.0,3.7917,183900.0,<1H OCEAN
-122.08,37.94,44.0,2185.0,357.0,943.0,366.0,4.725,232100.0,NEAR BAY
-118.05,34.06,25.0,1022.0,291.0,1570.0,297.0,3.023,142000.0,<1H OCEAN
-121.57,39.76,20.0,1384.0,257.0,557.0,232.0,2.0882,104900.0,INLAND
-121.33,38.03,19.0,1708.0,291.0,906.0,288.0,4.918,130600.0,INLAND
-118.43,34.09,27.0,1613.0,200.0,497.0,197.0,7.9835,500001.0,<1H OCEAN
-117.27,33.68,8.0,26322.0,4072.0,9360.0,3361.0,5.3238,228900.0,<1H OCEAN
-120.79,37.53,20.0,1417.0,263.0,853.0,263.0,3.3083,108300.0,INLAND
-121.46731662432443,38.940638329984395,35.0,2163.0,363.0,967.0,327.0,2.725378121836769,105651.0,INLAND
-122.8,38.18,36.0,2378.0,476.0,957.0,362.0,3.625,253100.0,NEAR OCEAN
-118.2,33.92,42.0,1411.0,314.0,1432.0,322.0,3.0871,138800.0,<1H OCEAN
-118.98707368439474,35.37607376287632,27.0,1271.0,233.0,980.0,259.0,1.7295005532122567,47174.0,INLAND
-117.84,33.78,26.0,2577.0,434.0,1086.0,432.0,4.6125,229200.0,<1H OCEAN
-119.69285956204388,34.387292384380245,43.0,1041.0,386.0,573.0,292.0,2.4746540904538343,496606.0,<1H OCEAN
-118.23,33.98,35.0,1366.0,496.0,2160.0,497.0,2.2059,150000.0,<1H OCEAN
-121.32,38.67,10.0,3908.0,890.0,1898.0,798.0,2.8426,130600.0,INLAND
-118.43,34.04,42.0,2725.0,569.0,1115.0,516.0,4.5833,427500.0,<1H OCEAN
-117.27,32.84,26.0,3940.0,657.0,1180.0,600.0,6.1025,500001.0,NEAR OCEAN
-118.73079320363438,34.14361500444622,10.0,23849.0,3668.0,9597.0,4039.0,5.3528072113973195,299221.0,NEAR OCEAN
-122.44,37.72,52.0,1507.0,282.0,929.0,281.0,3.8958,247700.0,NEAR BAY
-118.26257174747232,34.13932403566278,25.0,3179.0,1045.0,2669.0,1046.0,2.6254812653942867,218899.0,<1H OCEAN
-120.3730237968575,36.74195021005944,10.0,943.0,237.0,975.0,270.0,1.451270299917825,53046.0,INLAND
-117.88,33.71,27.0,1596.0,297.0,1703.0,289.0,4.1,184900.0,<1H OCEAN
-121.82,37.34,23.0,7609.0,1446.0,6034.0,1414.0,4.8424,195300.0,<1H OCEAN
-118.2,34.06,46.0,453.0,119.0,533.0,132.0,2.2961,112500.0,<1H OCEAN
-117.7,33.63,23.0,3038.0,473.0,1501.0,436.0,5.5584,241700.0,<1H OCEAN
-117.80295408990398,33.64067547183613,23.0,3596.0,652.0,1970.0,555.0,6.466105383316278,264386.0,<1H OCEAN
-118.96,34.3,16.0,3103.0,482.0,1567.0,467.0,6.907,500001.0,<1H OCEAN
-122.57021480203389,38.54790609228586,42.0,2117.0,389.0,733.0,285.0,4.794313737436362,246688.0,<1H OCEAN
-117.8,33.69,15.0,2099.0,322.0,873.0,307.0,7.9887,328000.0,<1H OCEAN
-122.03,37.99,37.0,1755.0,327.0,882.0,350.0,4.59,166600.0,NEAR BAY
-118.33,34.18,49.0,1969.0,377.0,977.0,367.0,3.8462,231300.0,<1H OCEAN
-116.2,33.63,23.0,1152.0,273.0,1077.0,235.0,2.5,96300.0,INLAND
-117.84,33.77,26.0,3350.0,581.0,1314.0,550.0,3.5195,249100.0,<1H OCEAN
-118.33870977104118,34.00831054329572,50.0,1630.0,414.0,819.0,330.0,2.3086803150783535,128372.0,<1H OCEAN
-121.94793387588719,37.29025295248933,23.0,2738.0,616.0,1266.0,613.0,3.9139697779832567,224954.0,<1H OCEAN
-120.34585378453619,39.33958959264934,30.0,1819.0,487.0,323.0,108.0,4.021342127958328,94610.0,INLAND
-118.32321618815946,33.97892389118915,36.0,1850.0,515.0,1225.0,464.0,1.7040881793772003,108420.0,<1H OCEAN
-117.59,33.66,3.0,1206.0,256.0,563.0,287.0,5.1589,167800.0,<1H OCEAN
-120.66232695434299,35.4426121935125,17.0,2586.0,424.0,1319.0,399.0,3.8623035316723002,182916.0,<1H OCEAN
-120.96,37.61,23.0,3497.0,887.0,2467.0,816.0,1.9444,93400.0,INLAND
-118.0,33.71,19.0,4808.0,1029.0,2422.0,971.0,4.0121,279700.0,<1H OCEAN
-117.58,33.87,30.0,701.0,131.0,356.0,125.0,3.2917,144300.0,INLAND
-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,340500.0,<1H OCEAN
-117.87,33.77,52.0,2512.0,356.0,978.0,365.0,8.0784,320300.0,<1H OCEAN
-117.58172118559,33.87630029488915,3.0,17050.0,2778.0,8555.0,2743.0,5.09338205869321,193501.0,INLAND
-117.60161527851332,34.01396200984695,17.0,3095.0,567.0,1935.0,559.0,5.546452952538349,161771.0,INLAND
-122.06,37.86,16.0,5187.0,1014.0,1512.0,986.0,4.4551,252400.0,NEAR BAY
-122.29966389138517,38.005371977980005,34.0,2974.0,544.0,1204.0,427.0,3.516669763851595,170885.0,NEAR BAY
-121.26,37.96,40.0,535.0,105.0,335.0,102.0,2.5234,62800.0,INLAND
-116.42,33.68,15.0,3895.0,782.0,900.0,529.0,2.2208,138300.0,INLAND
-122.2179495119501,37.79059661950278,52.0,2928.0,540.0,968.0,596.0,5.251805795341054,312843.0,NEAR BAY
-115.99,33.4,15.0,1945.0,536.0,515.0,273.0,2.0109,54300.0,INLAND
-121.41,38.64,38.0,1384.0,287.0,682.0,280.0,1.9167,64400.0,INLAND
-121.49298014248153,38.572471417561474,43.0,1921.0,594.0,768.0,499.0,1.2129534119986518,133776.0,INLAND
-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,NEAR BAY
-122.73693478469185,38.443973306934346,18.0,2945.0,609.0,1850.0,548.0,4.031482495334464,169128.0,<1H OCEAN
-117.95,34.07,37.0,1987.0,399.0,1279.0,378.0,4.1172,176500.0,<1H OCEAN
-118.51,34.2,33.0,2327.0,479.0,1166.0,472.0,4.2344,262500.0,<1H OCEAN
-119.0862644581654,36.22564487155991,45.0,1451.0,279.0,882.0,317.0,2.0102241853372838,50058.0,INLAND
-119.8448250937944,36.44641726895709,18.0,2405.0,478.0,1420.0,463.0,2.5635989960571446,77121.0,INLAND
-121.0,39.09,7.0,439.0,84.0,246.0,80.0,3.0781,162500.0,INLAND
-117.1,32.57,14.0,5058.0,1299.0,3662.0,1193.0,2.3253,133700.0,NEAR OCEAN
-117.88,34.09,29.0,3416.0,790.0,2223.0,728.0,3.5109,186000.0,<1H OCEAN
-117.31,32.82,42.0,2785.0,389.0,833.0,333.0,11.3074,500001.0,NEAR OCEAN
-118.95,35.41,21.0,3999.0,727.0,1889.0,688.0,3.875,99500.0,INLAND
-122.08,37.4,23.0,806.0,158.0,373.0,156.0,5.9291,284600.0,NEAR BAY
-122.28,37.51,33.0,4719.0,,1980.0,757.0,6.1064,405000.0,NEAR OCEAN
-116.21,33.75,22.0,894.0,,830.0,202.0,3.0673,68200.0,INLAND
-119.08,37.78,17.0,1631.0,335.0,285.0,128.0,2.7656,130000.0,INLAND
-122.24,37.83,52.0,2449.0,312.0,916.0,316.0,8.1194,471600.0,NEAR BAY
-118.04,33.83,20.0,1488.0,312.0,972.0,283.0,4.055,201900.0,<1H OCEAN
-118.15,33.78,35.0,2768.0,752.0,1277.0,651.0,3.6193,250000.0,NEAR OCEAN
-119.17,34.21,33.0,1039.0,256.0,1432.0,272.0,3.1103,143500.0,NEAR OCEAN
-117.52,33.84,20.0,688.0,146.0,575.0,144.0,3.55,111000.0,INLAND
-121.8,37.3,16.0,906.0,149.0,605.0,148.0,4.8173,235600.0,<1H OCEAN
-119.81,36.78,52.0,2281.0,371.0,839.0,367.0,3.5972,89900.0,INLAND
-122.36636232887346,37.922410014361,26.0,823.0,225.0,562.0,272.0,0.9751597731985606,106733.0,NEAR BAY
-117.81,33.64,16.0,2404.0,349.0,868.0,329.0,11.0138,442100.0,<1H OCEAN
-122.53540012535964,37.95842434998502,46.0,3402.0,889.0,1837.0,884.0,2.4802268297990455,283127.0,NEAR BAY
-117.73,35.73,35.0,2916.0,594.0,1870.0,432.0,3.625,55000.0,INLAND
-122.44702132068979,37.76748637743384,52.0,1690.0,416.0,843.0,422.0,3.029434093606476,500001.0,NEAR BAY
-117.68,35.61,9.0,4241.0,832.0,1929.0,742.0,3.5988,84500.0,INLAND
-117.88,33.85,22.0,1105.0,241.0,971.0,249.0,3.1667,113900.0,<1H OCEAN
-117.64501937149134,34.00301814856606,16.0,4962.0,689.0,2700.0,722.0,5.42006659202877,184277.0,INLAND
-117.99,34.12,37.0,1527.0,331.0,1504.0,324.0,3.2857,130100.0,INLAND
-120.08,36.96,36.0,2074.0,349.0,954.0,363.0,3.1136,73800.0,INLAND
-119.31,36.62,25.0,831.0,230.0,947.0,244.0,1.4481,51700.0,INLAND
-121.93521103789328,38.33947705118872,1.0,7608.0,1266.0,3390.0,1039.0,5.9700510826575,189005.0,INLAND
-117.2,32.79,34.0,757.0,212.0,409.0,222.0,3.2312,192200.0,NEAR OCEAN
-119.74224381516437,36.753554469961024,46.0,1992.0,394.0,1545.0,404.0,1.712799238945283,49931.0,INLAND
-122.04,36.98,51.0,1076.0,206.0,495.0,201.0,2.9286,258300.0,NEAR OCEAN
-117.5,34.04,4.0,3428.0,649.0,2158.0,632.0,5.0175,143400.0,INLAND
-118.31,34.26,34.0,1797.0,363.0,948.0,363.0,4.1339,187300.0,<1H OCEAN
-118.47,34.01,44.0,2017.0,343.0,958.0,382.0,6.1014,480100.0,<1H OCEAN
-118.33270975683777,34.04558939275787,47.0,3425.0,880.0,1726.0,815.0,3.1724408963919553,383408.0,<1H OCEAN
-118.1,33.99,36.0,1529.0,290.0,1271.0,287.0,3.6875,175200.0,<1H OCEAN
-122.49963640019563,37.60028881680515,32.0,3161.0,677.0,1727.0,698.0,4.040926909002876,276533.0,NEAR OCEAN
-118.38960048729285,33.967548627262524,43.0,2714.0,483.0,1104.0,533.0,5.43067053282758,345020.0,<1H OCEAN
-117.83527104902008,34.000699139148196,17.0,9755.0,1744.0,4633.0,1684.0,5.034216051916901,202926.0,<1H OCEAN
-121.93,36.62,39.0,869.0,173.0,406.0,165.0,4.0313,253800.0,NEAR OCEAN
-122.46,37.78,52.0,2632.0,542.0,1364.0,544.0,3.4605,441700.0,NEAR BAY
-122.49,37.85,38.0,240.0,29.0,63.0,34.0,12.2547,500001.0,NEAR BAY
-116.42,33.51,26.0,186.0,48.0,102.0,39.0,2.5625,103100.0,INLAND
-122.13,39.74,20.0,1401.0,280.0,668.0,250.0,2.2569,94300.0,INLAND
-122.21752979423472,40.6492325182292,16.0,1069.0,219.0,598.0,203.0,2.5208171113539835,129261.0,INLAND
-120.69,35.64,38.0,2564.0,546.0,1301.0,481.0,2.0076,114000.0,<1H OCEAN
-121.91,37.3,43.0,828.0,151.0,446.0,145.0,4.4375,327600.0,<1H OCEAN
-118.31,33.97,52.0,1629.0,277.0,819.0,288.0,3.725,142600.0,<1H OCEAN
-121.9,36.6,33.0,2461.0,649.0,1234.0,601.0,2.8727,225000.0,NEAR OCEAN
-122.38,37.34,33.0,1054.0,209.0,400.0,161.0,7.7773,456300.0,NEAR OCEAN
-118.25,33.99,41.0,1486.0,509.0,2312.0,541.0,1.3963,92900.0,<1H OCEAN
-122.29,40.43,21.0,2842.0,640.0,1658.0,608.0,1.9943,59800.0,INLAND
-120.27,39.35,11.0,2520.0,401.0,397.0,165.0,4.665,145600.0,INLAND
-122.07341311027969,37.63635258648892,23.0,1805.0,313.0,894.0,363.0,3.4389083076895535,172019.0,NEAR BAY
-118.95323248399175,36.06034749534465,25.0,1256.0,267.0,1213.0,228.0,1.9994260280616836,50508.0,INLAND
-122.29,38.29,52.0,3217.0,742.0,1670.0,671.0,2.4398,163100.0,NEAR BAY
-117.92,33.98,10.0,16414.0,2919.0,8907.0,2714.0,6.1552,362500.0,<1H OCEAN
-121.0,39.23,15.0,2809.0,450.0,1267.0,408.0,4.0426,191700.0,INLAND
-120.0747848425345,39.07635267862141,27.0,3138.0,560.0,310.0,126.0,2.306610995413412,128757.0,INLAND
-117.17,32.71,39.0,311.0,181.0,206.0,113.0,0.7685,187500.0,NEAR OCEAN
-118.25821867801942,34.001577053616856,44.0,991.0,466.0,1467.0,357.0,2.18233347453017,169566.0,<1H OCEAN
-120.57,39.78,15.0,1291.0,283.0,582.0,242.0,2.1216,102000.0,INLAND
-121.44,37.75,16.0,2229.0,458.0,1199.0,445.0,3.4821,170600.0,INLAND
-121.87,37.35,52.0,1557.0,424.0,1580.0,434.0,2.3277,183700.0,<1H OCEAN
-120.64293295559901,35.30431772269904,36.0,1899.0,301.0,856.0,308.0,3.184307642487766,254357.0,NEAR OCEAN
-116.93,32.8,19.0,1867.0,538.0,1219.0,468.0,2.0685,130000.0,<1H OCEAN
-121.9025181110414,37.43999205729741,8.0,985.0,151.0,510.0,148.0,8.75283073291492,423836.0,<1H OCEAN
-121.86,37.27,19.0,1852.0,268.0,866.0,272.0,5.6139,279500.0,<1H OCEAN
-119.62647830472953,36.68464226501772,26.0,1403.0,300.0,1092.0,312.0,1.6074001103766744,54141.0,INLAND
-117.64,33.51,14.0,1343.0,175.0,650.0,184.0,7.2648,363200.0,<1H OCEAN
-118.13,33.81,36.0,1749.0,322.0,855.0,319.0,4.6473,227100.0,<1H OCEAN
-118.42016572908244,33.99514013443703,28.0,6388.0,2036.0,3314.0,1884.0,2.561424803421138,320794.0,<1H OCEAN
-117.89,33.71,16.0,1591.0,225.0,926.0,239.0,6.2452,266300.0,<1H OCEAN
-118.1356415628584,33.86315554069981,34.0,2151.0,393.0,1186.0,482.0,5.327086096617457,192311.0,<1H OCEAN
-117.27119113507383,32.834536051058414,43.0,1443.0,363.0,685.0,301.0,2.876517890634293,362909.0,NEAR OCEAN
-117.18,34.07,28.0,1306.0,279.0,885.0,255.0,2.1154,75300.0,INLAND
-121.87,37.41,24.0,3308.0,548.0,1891.0,544.0,5.6683,248700.0,<1H OCEAN
-118.27,34.25,35.0,779.0,143.0,371.0,150.0,4.6635,230100.0,<1H OCEAN
-121.9,36.58,31.0,1431.0,,704.0,393.0,3.1977,289300.0,NEAR OCEAN
-122.92,41.7,23.0,4017.0,792.0,1634.0,619.0,2.3571,62000.0,INLAND
-122.87,38.61,23.0,2676.0,521.0,1456.0,500.0,3.7361,173700.0,<1H OCEAN
-118.16,33.97,23.0,1516.0,457.0,1977.0,435.0,2.3068,157800.0,<1H OCEAN
-117.24,32.73,37.0,2260.0,354.0,809.0,351.0,5.9113,388300.0,NEAR OCEAN
-117.13,32.81,19.0,2157.0,554.0,1349.0,535.0,2.7652,177400.0,NEAR OCEAN
-122.28,37.88,52.0,2495.0,491.0,1058.0,464.0,4.1429,259600.0,NEAR BAY
-121.29,37.95,52.0,288.0,86.0,272.0,54.0,0.696,42500.0,INLAND
-121.9,37.35,42.0,2082.0,626.0,1396.0,610.0,3.25,185300.0,<1H OCEAN
-122.18,37.71,45.0,726.0,147.0,519.0,135.0,3.375,157500.0,NEAR BAY
-121.3473569297289,38.03359004869915,12.0,3341.0,471.0,1383.0,447.0,4.579839781481103,141629.0,INLAND
-122.27,37.43,33.0,1601.0,223.0,629.0,215.0,15.0001,500001.0,NEAR OCEAN
-121.56,39.69,8.0,2836.0,522.0,1163.0,512.0,3.13,168300.0,INLAND
-121.89,37.26,25.0,3319.0,531.0,1560.0,502.0,5.8479,263300.0,<1H OCEAN
-119.32539597681173,36.34578198017108,34.0,1869.0,463.0,1671.0,431.0,1.3881952547874983,50469.0,INLAND
-120.92,37.63,39.0,45.0,8.0,22.0,9.0,1.7679,450000.0,INLAND
-118.23,34.09,49.0,1638.0,456.0,1500.0,430.0,2.6923,150000.0,<1H OCEAN
-122.14,37.47,36.0,2081.0,412.0,1931.0,373.0,3.7917,160600.0,NEAR BAY
-117.68,33.63,13.0,5830.0,921.0,2897.0,891.0,6.2403,257400.0,<1H OCEAN
-122.02100520743203,39.13543979489472,15.0,6538.0,1196.0,3026.0,1179.0,2.797068120956186,73641.0,INLAND
-123.37,39.43,32.0,2780.0,470.0,1281.0,479.0,3.588,96000.0,<1H OCEAN
-117.87,33.92,17.0,4575.0,764.0,2054.0,737.0,6.0571,272400.0,<1H OCEAN
-118.98,35.38,34.0,1020.0,247.0,795.0,228.0,1.625,50800.0,INLAND
-121.84,37.27,16.0,2429.0,387.0,1293.0,363.0,5.5,253200.0,<1H OCEAN
-118.25,33.92,44.0,1137.0,235.0,747.0,225.0,2.0,92600.0,<1H OCEAN
-115.54,32.99,17.0,1697.0,268.0,911.0,254.0,4.3523,96000.0,INLAND
-122.20634901625398,37.47177058250485,45.0,667.0,170.0,477.0,146.0,3.066642490335457,247167.0,NEAR OCEAN
-122.26,37.38,28.0,1103.0,164.0,415.0,154.0,7.8633,500001.0,NEAR OCEAN
-116.94312161295682,33.77419818133285,9.0,12610.0,2016.0,5266.0,2236.0,2.3059364665274478,99658.0,INLAND
-122.28,38.3,23.0,526.0,152.0,245.0,130.0,2.0134,142500.0,NEAR BAY
-117.92,34.06,34.0,2819.0,609.0,1718.0,558.0,3.5547,197600.0,<1H OCEAN
-121.32464019809579,37.95322314260416,38.0,746.0,192.0,331.0,152.0,1.6101276127903679,61540.0,INLAND
-118.17,33.86,44.0,1701.0,396.0,1091.0,384.0,3.025,162300.0,<1H OCEAN
-117.96,33.71,19.0,4328.0,849.0,2243.0,808.0,5.5702,342600.0,<1H OCEAN
-118.38,33.95,35.0,3259.0,967.0,2003.0,920.0,3.2708,400000.0,<1H OCEAN
-122.14,37.67,37.0,3342.0,,1635.0,557.0,4.7933,186900.0,NEAR BAY
-124.06879713472298,40.4332381002842,40.0,2113.0,382.0,987.0,354.0,2.521660768300832,69897.0,<1H OCEAN
-117.88,33.63,21.0,9565.0,2289.0,3162.0,1831.0,4.7024,345400.0,<1H OCEAN
-122.59939438912355,38.22963424971559,21.0,2062.0,455.0,908.0,435.0,2.856577109040187,191858.0,<1H OCEAN
-118.02,33.94,33.0,2382.0,404.0,1339.0,389.0,5.3016,192200.0,<1H OCEAN
-122.31,37.99,25.0,6508.0,1137.0,3259.0,1081.0,4.2348,157800.0,NEAR BAY
-118.46,34.26,36.0,1394.0,254.0,761.0,262.0,4.9485,217100.0,<1H OCEAN
-117.31320695292776,33.26727387559485,14.0,3593.0,743.0,1961.0,646.0,3.264880958564457,106647.0,<1H OCEAN
