CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.726031318747606,0.8204255224577527,9.850591052339823,0,0.5471304431484114,5.911262741849525,88.3335201467743,2.459213974315304,5.939364642093338,433.6093164408246,17.751735544002525,344.90569452195524,16.159009649393816,18.367399583651338
1.0006802816722828,-0.7049991439660306,18.105347385689036,0,0.7126841026366758,6.6778208358293005,90.85707293548073,2.641981956174907,23.953353826703825,661.9091022871437,20.192139402190445,255.5317676271895,16.340059292811713,16.188155129579656
0.2740509766258219,-1.2846882193168563,6.314758036945551,0,0.5068928159979881,8.341938661340247,72.4044462725216,3.773638093659529,8.155932882986779,296.9425430255053,17.423446431700885,383.0484294106076,2.285774924495595,41.70942462486467
0.5688240014643385,20.068408670682537,4.09434311601068,0,0.6462547613169919,7.33618120156134,100.1448841549272,1.9588437660706695,4.962896728648402,266.7333829961581,13.046515742823829,383.58164928085114,7.580812864401195,35.28059363505933
5.2895924576066236,0.6429799643955666,18.41214575895973,1,0.7649872056725598,6.139210403317645,84.46368747343746,2.752158596536912,23.92731516790204,676.7193689686942,20.19390187931397,396.83064306005804,11.114980612426281,22.400644938839918
0.4911513138505048,81.24169509729313,1.776852411391174,0,0.4022044380722324,7.153074760663663,35.16962397055505,7.225808126093239,2.1228899982007134,336.02577435697,12.670087325867453,355.20724752739613,8.932643558683889,30.310055302192694
4.498624412509444,0.3566344667954124,17.898599859509126,0,0.7161795352845689,6.530844851349551,86.64813824675488,2.512127538017259,24.17454515831537,664.6989715712389,20.200518892556733,52.48169242583136,18.418632396910315,14.333332931633954
51.07273294350574,-0.25676468968508415,18.438637171992966,0,0.5922432180619074,5.767224802964924,99.51729169393084,1.554130572721934,23.961581786736925,666.0447228744398,20.25149412460674,6.468915401497242,10.23646680787769,14.46436595899698
0.5225128936822594,-0.6169332962599798,21.783199183458034,0,0.6233410424373856,5.919286608117693,93.194308928107,2.0301871580463917,4.021056184321433,441.4883435726691,21.168184899611997,380.8162070012969,16.71135846262974,17.2948342488481
0.357009209803512,0.007910022281259354,10.110166115817137,0,0.5411502646034406,5.754873903108712,70.95388770560726,4.121844488246763,3.795782490569435,309.6736066092231,18.282275347883807,397.0952649621171,16.32130184985401,20.078585544981017
2.145640884974306,-0.20671820645291283,19.59367485588136,0,0.6053870908682971,5.8873636931321665,91.66018697561881,2.427393021482943,4.7751742848665,401.26304442061746,14.717429477695777,391.9007344052144,11.565957290420007,22.299524980932965
0.28092077551033645,-0.7011619284732927,6.1171001169000885,0,0.5026489827087207,8.246534418250643,79.81831571484881,2.7894405679519507,8.200915004130943,307.17280640924696,17.447108612512547,383.4066779944641,4.083365606227272,44.86323455159652
-0.2784900306702912,34.41518558021835,1.8163991645056774,0,0.47713590831829705,7.39799520995858,70.85733950644062,2.9827045067376643,7.116226778486034,223.51994257726543,18.437367868917335,396.29846411313486,6.772566844022751,33.41820323116537
0.270229585444802,1.2331117084701542,6.165491449012306,0,0.5087610503531972,8.246175852829927,75.83552921544754,3.668013865286796,8.118932048015967,309.8004615301278,17.427420333685525,379.64113635350674,4.088711592609368,48.77302002755025
2.245405127105016,0.7847298503929605,19.266345061592045,0,0.6004397389464918,5.878098877924652,96.22641320298189,2.3513039268944214,5.073364149906342,402.327150407457,14.677359846252916,346.81992026225237,12.493368671053714,19.03650240433037
1.5560166737419172,-0.6360808347099307,19.77456293704534,0,0.8733334102548626,5.384976503695872,101.42444444440757,1.533825024074581,5.012069117207671,402.3928353734608,14.647603149424784,339.03717093442134,13.332360155776575,19.552653143058635
6.512131510694985,0.5906077760145191,18.40508825327945,0,0.7103070543033438,6.310571617647489,82.6187505770566,2.7304362101646458,24.181915169149875,672.976588844886,20.23583384939119,393.6457068544597,13.906418440040806,19.735894615211286
0.4904443240699175,0.4418243195897206,9.739709019819308,0,0.5419941700484847,6.592913413647585,87.27885780337351,3.6411873252335747,4.244267036041003,310.11547392995476,18.42769706274394,391.1676785123866,9.151204937741653,23.434042997313778
11.36849451483993,0.30569003467954103,18.160738510265777,0,0.6690909385589086,4.889010852188547,99.66786161336704,1.0824274116674477,24.23802895798134,668.4138420366319,20.163570520720665,396.2565062208581,34.38117670998809,13.739055424745926
1.4649847597657324,0.8632109277037826,19.434094472733975,0,0.8692905235595846,6.480623454605343,99.22122051576827,1.7375438154807727,4.973675016369657,411.6920105453676,14.772055287968755,360.28481278328326,7.331350975002727,23.174259489202328
0.21248535267962265,0.43888497834539136,2.763586341793163,0,0.4481038617010529,6.644868473119543,57.60609269059978,3.590580499620338,2.3623071639011153,274.046086371681,17.94265932768715,355.23971430055957,6.890955857529451,28.361672407987538
4.052077566656048,0.5111675840566465,18.25578215998364,0,0.5293075472287208,6.2393768874993425,92.727089486257,3.0313726310616853,24.059677992448304,674.205937933973,20.162101110193106,394.2511634581404,12.996064512779803,19.83408647258547
0.5753116995703118,0.43994538235880587,6.192248399321494,0,0.5048483373636979,8.323920389379714,74.44791403156543,3.893343948186827,8.165187906112644,309.7430196480628,17.506283143150576,382.25112831231985,2.474275171774536,41.852900425785535
-0.12773058100517495,0.2354029316593552,2.8099134703320403,0,0.48571823799439423,6.946650269921689,57.696659908382166,2.7983789258015515,3.073686373039569,209.5386792753545,17.856412977342288,397.94008273645727,4.8305498189069,36.99342872640246
0.20466857458913018,-1.232036016801159,9.913003575399964,0,0.5450336528971934,5.897304445931365,93.4339953505118,2.3878785034149863,6.064522544151349,425.9706760533726,17.776747880672893,396.9773569261772,16.257760528347614,18.83771710404987
0.22020518720795307,0.057761570006593044,10.101006890874832,0,0.5478211528771086,5.780846911745464,71.0143189445823,4.101019609324323,3.807808497352603,300.51459217675335,18.41866490742834,395.3952040422184,16.153214061775817,20.21123239983135
0.8278058191365867,-0.3841916627124427,9.709593771017676,0,0.587185903589158,5.414570635818594,71.43519148548607,2.845427735702743,6.183205310064664,393.11748934525,19.21005350330663,395.7030495365871,21.230673538169896,19.470615294004517
10.128728817439281,-0.8840548981338042,18.260063092241605,0,0.7459443299273812,6.3841503920170375,98.04069774757045,2.1225327974330748,24.743241489629497,668.008460450637,20.021676866595065,387.43193733942564,11.46510051510564,17.140053419680235
0.14258077965574398,22.161721080404682,9.600058538341933,0,0.44688308018766554,6.113218446468719,63.95662285341671,6.74195233504832,3.9020968620360206,252.86012400897616,16.741125998421715,392.0144774328102,9.262227212716645,20.4467044344582
0.3821389449583875,21.194309957683398,3.9600317165223564,0,0.5714168871820615,8.311231046369825,67.86258396654684,2.4919513356630687,5.018545082063459,260.6206217529765,12.996697595316798,382.3962124107553,7.62255613637187,49.982616089339665
-0.20403875599700438,0.9388866813197312,13.896768511388032,0,0.4372448001439167,5.95880642231326,41.91254494695812,5.448834264208235,3.883443250741459,293.5753707221618,15.976838667403532,400.177024989056,9.74068215697092,21.25008016351879
17.118072584980755,0.17628961621679948,17.931835153203316,0,0.6959111392356374,5.298790676526585,97.96247525014635,1.442495591721404,23.872520523972877,671.8775448698906,20.21604890774884,399.32165399087756,30.890595363393935,7.589247984411552
24.461359384185435,0.9329493220177132,18.23317133226047,0,0.6972967849752165,4.627075698701795,100.61826332729244,1.4835137483336909,24.40343766635497,669.5627794043054,20.273358030325937,398.54755277652833,28.82109535328923,10.28634614901813
0.24674685371924812,0.008325779297440123,10.140791332866,0,0.5448096250969838,5.9199979717571845,93.22283110565922,2.3840458245460154,5.824208003717143,427.1410934397813,17.779116776268985,397.48519800534297,15.892462416397166,19.08310672131935
-0.29991660330877357,0.1400829727314495,8.679387817604614,0,0.5163249805109269,6.732199714297246,79.5754030489082,2.7990859925504417,4.8761617504818835,391.11778827415554,20.83130704950496,389.3445382075372,9.369187731602066,27.328554039749722
0.3617575831065067,-0.7553194131312518,10.319145857541685,0,0.5433432924325675,5.935861469764724,91.56489901310123,2.300095423498132,5.585318646394589,438.2156063585508,17.821098584318943,398.65794697928783,16.20833460553653,18.627415058281233
9.507472811596903,0.27422321903644126,18.391521765831072,0,0.739498419847458,5.638612667442238,93.9939024953638,1.731927115609729,23.80209834605609,669.0315673739,20.17878634828155,397.9737977329103,22.782618655151722,13.134716624160545
-0.24438944607121943,25.041711804488898,4.784583482149613,0,0.42177028493206437,6.676890248368968,34.38976092123714,5.455807403480371,3.553735570001453,282.0332050962409,18.989863930674414,399.66837448124505,5.5081739451612295,28.27422580447092
-0.06522079757660604,-0.89981179112709,2.5350358855425843,0,0.49092751143925567,7.814458019414549,52.61245807213714,3.210939412552774,3.165038621886588,194.14322775789412,17.78104977378346,393.69037646357475,4.549458764473737,50.057573659767755
0.1910982758015889,-0.03536459526598233,9.884568719637345,0,0.5438095855974515,5.915913158795747,93.42672665305497,2.4260076335994842,6.731330697236154,431.6019028993702,17.94560370130083,395.0839975570258,16.2420617512127,19.010011424982054
0.04080052346450967,-0.05507349255618117,7.074697697186654,0,0.47876698965647374,6.416890113681732,79.17339222316821,4.964274162224606,1.9042169789895476,245.2398823561349,17.65446992020554,396.14597048381086,9.307839080610112,21.52038450135837
0.8061254953375686,1.2416720566574382,21.7693661671714,0,0.6224308385696931,5.6470673245981855,95.31857891300264,1.8911339352843894,3.5646131904014604,437.15742134972425,21.17477834764119,397.90555188291694,18.343526301728037,14.297691261707149
0.08764058314239272,0.6176811800948512,10.015861559572967,1,0.5502503571085723,6.389638674233567,93.11903873303251,3.4243316715877756,5.235095915717542,271.70976143260384,16.39976040381307,392.88617050803543,11.169414148012503,22.817449147872825
0.18892532653556054,21.007905979590433,5.713154384606778,0,0.4344969662304285,6.01082525862869,20.827337800373936,6.7913032056989415,3.8101142748915273,237.69820164784295,16.74926607173848,399.2769789257309,8.461861036532916,23.649443383213985
0.06420762992604008,0.17185075888549767,1.8461455380573395,0,0.5239309384222222,6.535483402558707,58.366640933335546,6.288504804308992,1.339412522633348,418.19761935922,15.958442217221663,385.61493967352783,8.691110116497747,16.308678162530313
2.7569273157011494,0.030539864494752145,18.340084894567198,0,0.5868917541039906,5.832081958903936,41.460055065860516,3.6830991437461047,23.92632899781009,667.1231258262632,20.252819757135114,369.24670715431273,12.979918142382434,21.00977412471278
-0.04525195071103438,-0.1401635891455884,5.763401589004958,0,0.5080321776290913,6.608399131981512,81.53318227416393,3.3759726828741052,7.834958507363729,306.8637082319908,17.396898415573993,402.5004558347774,7.485594704076986,30.012857208388347
0.2544298850501999,-0.7476906095339343,5.794882636264865,0,0.49931806953192853,8.274776421965635,77.85305877261966,2.839026257192157,7.953514322082112,308.08880265643666,17.38242018194945,383.33526206953763,4.3815420078466145,44.805658581938225
20.130285749405445,-0.1043396458548671,18.260075290495674,0,0.7007323476439261,4.345014991991037,90.62768571775574,1.4181841224925948,24.197944764384605,668.5321680363093,20.192728586586426,285.17628205616643,30.348864211719327,9.009343017399088
9.671817442960688,-0.515370143723959,18.11216264670574,0,0.6891015353089824,6.417306333427649,98.49809834945151,1.6457876746408822,23.940593687360494,662.8281942091513,20.193194278097202,373.69274680145287,19.855798475784113,12.10658450696997
0.07339147790034568,-0.8636601054212508,25.700374864308063,0,0.5860836298679453,6.005147581108707,89.84524872256496,1.9239054184118785,1.87024667510648,195.41054413668653,19.094909799907377,385.9398295548035,14.816802941977146,21.317803186750663
0.4295529807493038,0.3531283684005355,21.62320818213786,0,0.6268130281406873,5.639674167374361,95.38089079425906,2.0007793495518524,3.9480616497723657,435.6464236781819,21.187789765601266,394.8834839011095,18.62856442462857,14.291716136763306
0.13793582585417724,21.27026751801916,5.635326762542543,0,0.43933177761843717,6.446420072268346,21.7348630564976,6.916526486468613,3.6677688102808355,240.80854397893583,16.81639617040775,396.3916402463572,5.288921950667727,25.246616212986385
2.75804485590266,-1.2341748539365676,19.982986646573785,0,0.596530353532697,5.853059796166772,98.09799493937334,2.357716865844988,5.1037117143474156,405.4389995579384,14.748919892644704,350.45491465862716,11.959240203384766,18.917110373553733
-0.324264053432164,-0.08474486931824213,14.055779825722102,0,0.5465813212653597,6.681758065155769,85.57555883135139,3.4460616870649785,4.533275242960216,266.7143960065859,16.320096614013565,390.8661946532807,9.298757504036065,28.665169553132852
1.6471317440589817,0.6877844329240734,19.61413483918452,0,0.8733908848403285,6.498479795312816,99.79852425839007,1.5922145819533096,4.883987578962015,399.0029681110482,14.631761096832804,366.4698843555547,7.485206984227759,23.302838243061238
-0.03781203507883311,80.73166273434288,1.431688529148034,0,0.40821638429155893,7.0651772086931475,36.464958666863716,7.306540791649526,2.198364919575322,333.9604154039447,12.486436611568068,356.56195941570286,8.749209364163375,30.538550401070264
18.06883197998985,0.7086006118378145,18.020635466158332,0,0.6828558405902899,6.460037179741574,99.64742663170554,1.814924710653876,24.079161600163307,657.2153975611568,20.25627109520986,30.13936220795916,28.674915795291255,7.172451351115831
0.06910351183210528,22.026879442291616,5.43173232488645,0,0.425465637010032,6.108281516027371,37.07263060089896,8.003794439299522,7.154202230465359,335.65058196385655,19.116258088792225,390.5649201321437,9.398837873502647,24.798933449795204
0.1979229698328236,-0.5837182009816111,7.431821892480195,0,0.49404829541217005,5.731290503899863,74.75840999293202,4.789416636160289,4.98300891367445,294.64047796578086,19.63281629940691,400.0073092359955,11.901191591623984,18.456808952211915
14.012373915298058,-0.7485689926616825,18.270060794749966,0,0.7435302662867322,5.940837877396802,87.51754604133176,1.799990761275693,24.30555850234693,664.1319918855622,20.10715642563092,71.83820532443002,34.25837126224261,8.334419965131586
0.1715852061878068,82.73803711871142,1.7130793278848937,0,0.4092350778755046,7.619665745311172,16.083852769756835,6.2587885157453576,2.2415478727601714,349.4754384675014,14.815929463460755,396.26978975985,3.232841697678147,42.25280999325589
0.6991355534316586,0.2619890933660764,2.3269623541400857,0,0.48797252129393814,6.570651695619875,94.7664285221413,2.823172234315946,3.1165399633778863,198.6582312968543,17.760456128554036,394.50097798216905,5.81761103818337,32.13672135204627
0.39573198566103324,0.8892287498229895,25.417187122630946,0,0.5819519666184564,5.975702017358626,94.14062958778304,1.9658122422383124,2.2422914502147484,185.63986089324527,19.11092469227505,377.8241700079822,18.039620374698952,20.213953458405378
25.159000145056176,0.7598150316470386,17.90582889267086,0,0.6919544429695452,6.035004850282747,99.45487655874587,1.5172909406977442,24.196023976087044,670.3875715083772,20.255490887399976,400.80648983770664,26.952827809554,5.453582041380304
0.49659909647454126,79.9086625640614,3.6507573148068975,0,0.38556127367708004,6.128467370940294,32.413199493254126,9.281013528590774,0.8852043159813846,311.6065955287475,16.335897277870775,397.5721519268087,6.187121362643457,22.213390360362826
0.19552609868067128,-0.8594398350261322,13.500742555942518,0,0.43586776580106024,6.093688795086053,19.279014610592267,5.369411666685411,3.6489497076911968,286.58518860581177,15.964517125766255,400.94891564219535,8.264002124805751,23.890860085521286
0.42327642740489535,19.77957593212637,3.453554590139577,0,0.44176217822526037,6.821414961138165,32.51728355512864,4.052290860243721,5.10980606195066,211.95846412635305,14.911636913941944,399.0505207547509,4.695058145349365,34.96628030828282
0.26483420523268164,0.15005325517463167,7.531630696146501,0,0.492485251417915,6.439060718696447,40.17790079337031,4.695849162889634,5.1426482173936705,288.73246312329803,19.785588206315857,393.46094015260985,6.092670703446495,25.338417031663955
9.249410590286413,-0.139589752813277,18.049493129718456,0,0.6290411872274998,6.2413511461521525,100.00890749500586,1.2792468666889558,24.284850674342742,671.8548229380087,20.219557559923516,367.484261162746,9.611709251680931,50.42799012647521
-0.05849507314543982,-0.3991825029500386,2.391029344621112,0,0.443459943441697,8.060007800763088,75.95345817077458,3.5437537019710947,1.755416233735967,275.06910412177655,18.104330531475803,393.49999014748437,4.2783508662194265,39.04637649487319
0.3011067302751855,80.1746811258096,1.3195799777172363,0,0.403861967848767,7.131555298149469,36.12444930969526,7.2738028113677755,1.7632240895882867,322.57241998403225,12.67830650036238,350.23604557374887,8.845169277698474,30.06462127498577
12.772128727234008,-0.34811068288362434,18.347986365024788,0,0.5815381183363688,5.732555431437938,56.329351976099254,2.9061078310702193,24.120134127288676,660.5257114391625,20.223901650435725,397.55501879024314,15.00177728469177,19.96335440672843
0.45487680103443756,-0.4338389815973572,17.541233171364187,0,0.6919417120292751,5.941224845588493,95.92008334869489,1.7353206501352851,23.981409917053828,667.9951394542423,20.135753351263926,398.3329626775307,16.16634848401249,13.200433582771591
0.04349885433482209,30.215137202837553,4.860099008390636,0,0.42657592503023034,6.590191077675616,42.11049972977601,6.253646150265019,5.507405535597486,309.32406185949253,16.668829265079435,386.25421069080676,7.4202242230783435,23.36653360540769
4.39855686285781,-0.27767786876580614,19.34265419358638,0,0.8713210531387432,5.457304749693267,99.35202542486488,1.325957952672482,5.097984922368604,404.99071827709565,14.602700181654562,398.26157956939494,26.241517415232273,15.526158180826524
0.30810715920557535,0.16861601392270018,3.0518315771741666,0,0.4383222618206343,6.1565474652587815,69.17425642115556,3.5629990965464247,1.5161141956964714,274.0438071342488,18.103974222990917,393.28593211430706,11.300370880193718,21.598201629139503
0.48591357170250693,95.18871669417241,1.334207322303033,0,0.40465833165264337,7.124666845399025,14.807375425536174,7.627744008099027,2.753082180545604,405.87391308421485,17.012990017902386,381.60318827362835,4.517742413523123,33.177927031088394
0.33828041372712264,-0.7870648172943076,9.771251465723653,0,0.5809980424884265,5.8372396848966215,97.55711122353264,1.8794280461371156,2.3530832095501317,186.78906771977336,18.927872311833028,370.0224850342465,24.692409644023712,17.14232956446453
-0.348190788926862,-0.3324190948859276,2.5737369242730503,0,0.4881379878080352,7.772766904840601,54.062052411480714,3.185482754850381,3.4766908485870758,191.0873470125764,17.7778846856129,388.50223932333233,4.95760681158549,50.06054636421074
0.17464466805095102,0.993149764874531,7.749339165398133,0,0.49633982975494373,6.421837180925856,14.487645734710688,5.433420193433943,4.6824489403283645,282.1539219940852,19.6424728422295,388.1930806106,5.199238408913206,24.855650081993975
5.519797696683918,-0.8027107423941736,18.059180180084844,0,0.7062113682611151,6.5207855191441135,90.37279977964336,2.770346096591267,23.91395707334323,673.1212771896066,20.184605686811473,395.84850627256714,10.16459459295177,19.87986155042075
-0.11825268409119649,78.53791307263708,2.085637707859237,0,0.4281383015702054,6.624603616275218,29.16931378684079,8.378993965217656,4.011133760921711,267.1614766156409,17.046438458898212,388.8773083181336,6.395743259543699,24.503406273708634
1.0520845514892407,18.713923540682867,3.6712953748044983,0,0.6479518325955479,7.3737949599577295,99.78591996651686,1.8577715162621984,5.465288146419334,268.0340666589895,12.944792319491865,385.67963897285597,7.716859983561736,35.692525271009806
2.5325458560611245,0.020107803787567307,9.929440237923115,0,0.8709752594610893,4.926281942259639,96.49970938418352,1.4999897329654444,4.871253866865674,400.6552529679555,14.615178579239505,394.745593254392,29.557897525844584,14.32861723374342
0.03437754103156898,22.02135622470793,5.707030960382372,0,0.4315915912588787,6.465212974404589,9.620937130425277,7.424635744227459,6.87542941345749,327.9252706956379,19.095359737834464,375.37378526513294,3.4874540530431872,24.644633299274062
5.4057179620103835,-0.08124013549621815,17.987209693668103,0,0.7383934936599791,6.224510353908684,99.19030842975275,2.0009514112026925,24.404554654576113,674.5565374760458,20.20205013850307,397.3067711396567,16.937771646330404,18.53164354156
11.820729094341914,0.8387061369780014,18.095525070062862,0,0.7203095127877637,6.8414194383012426,75.7945252968995,1.7661173038541014,23.902098408986486,662.3892721570628,20.177373005759062,46.63919358373633,22.717898980295196,8.311149730977704
9.282902019421929,-1.8462703184952778,17.78564084698509,0,0.6962421606408926,6.40988599708843,100.0896367595902,1.6485730296472039,24.18865192823136,662.5614931818635,20.279710554226522,371.05442215414087,20.341468879346795,11.921092930375657
-0.14143691743834344,0.273492795286925,4.436014890829084,0,0.4436824822986207,6.042851946440567,49.92338406999821,8.048360246367624,2.6141439916548497,351.3407119306696,18.74478042046891,385.97772546067597,10.783416083355906,17.514224580552373
6.797945423105323,1.0785692411212482,18.29459653494774,0,0.7120932741347638,6.750179118391836,91.0204079709294,2.453846540649375,23.95527096246339,668.0924593467504,20.220339594393263,-0.9696510097207787,17.563181548384073,13.083537932113655
2.452109561860479,-0.7790187548475369,19.638920820928693,0,0.863672975582022,5.638457487441196,100.22951581127506,1.5759444128602362,4.566483795662853,400.76592702220455,14.70441453854453,168.0646640038447,16.63855883203648,15.718312434822655
2.525147769611007,-0.26235275960391075,9.370408538231233,0,0.8736741191148,4.933721753981405,94.56530246084778,1.5224545576244197,4.724301929189906,395.04239064310417,14.598893843031844,397.12016046167656,29.763755692839748,14.912164454384426
-0.5096477248115537,59.479937109983844,1.6650969513407068,0,0.4152471323441315,6.572923370847672,35.37692503510151,10.905405342147905,4.219214316247478,406.6229317566049,18.21433114524668,366.600912810754,6.024392768699475,24.078146565726765
0.11594028323510516,79.38222714475448,1.6692519764170362,0,0.40624069791838024,7.282536425601697,37.999489093339896,7.341593769683483,1.9869638244540826,335.47856938616326,12.600773601039311,393.2486250514104,6.686820157242595,34.54408648346246
0.06784162968527936,32.77463330744827,1.8022606236981722,0,0.46894207240294256,6.896097542447698,69.95324508934952,3.2133155624872027,6.9166439063801635,222.37807993166246,18.52867570206221,394.1753762458947,7.554579932578824,28.303037093968545
0.25728152335351073,0.9860407650824407,27.523821154264947,0,0.6113423318464815,5.4483004341887,92.25982713244336,1.865373550138928,3.8044132843043936,713.2807484965352,20.137622627588797,397.5775880655327,18.095919827467547,14.640318668508183
11.249767850849977,1.2691816749057412,18.276308314675575,0,0.6819914854720437,6.790841696743387,90.80594300592571,1.7557623037070906,23.942360710067412,664.6782247100235,20.08792283829212,22.387357177037977,26.065867116637456,7.648114980727593
6.519909939197013,-0.23205126824480846,18.154327098598582,0,0.6194189601076333,6.1295121116052345,76.3586235110933,1.9937581548689935,24.078656113498667,662.665504807262,19.99797888360558,3.558965727400222,23.16385895131761,14.25585099812622
0.10716255503817695,1.3159274231925584,21.972864121078274,0,0.6209543525505355,5.717034845090811,94.79404466586683,1.7563246274801485,4.256755190879054,445.4819815119172,21.247610632844527,389.5220929150901,17.131409543467612,16.166152020760844
0.3269867650155508,0.024574583700304197,6.334019494470644,0,0.4982127690729629,5.966246964678471,30.84308740130845,3.8882106192993047,4.314265006996798,278.0484806144275,19.19375109152441,391.3331726584658,9.806342792114322,24.66713183996495
-0.3762573977759767,1.2113685944441064,5.284244884487576,0,0.517597764451335,5.844761707136392,60.220825068338065,5.603997165815897,4.782729191298626,221.7582715747659,20.274123359561774,397.3495962795485,10.310776204642064,18.70517092940063
4.640813340950803,-0.0644463890009672,9.822327845214591,0,0.7701995763691449,6.122891327753003,81.99528901649144,2.517831754002752,24.041558767433923,671.5422201963356,20.142798810397018,395.5899421357068,12.560994522293251,23.05396887423349
0.4201436795579633,0.09052868042956506,22.435240388718604,0,0.6201158002354529,6.384216780095673,97.52949666534184,1.881195926176838,3.974175196173467,433.347664050922,21.22274572938763,398.21548911108397,15.37822433617755,18.269006422413273
1.0033778740748045,0.25245285029676695,3.9269952696804067,0,0.6484413431420843,7.044984092946113,84.84649056055335,2.187426357538862,5.1053690471936015,260.99299105923916,13.054957583532044,381.61210291004915,15.162421344194348,30.105239774985854
6.246316133479026,2.195804993518562,17.939513556761767,0,0.5860116189537348,6.16557225741784,97.95741816162588,2.19578387338623,24.069886280011126,666.0518083972,20.170937967983196,303.68830039328225,24.21283536393169,13.455449132580794
22.26033895678778,0.5880286747033964,18.18604713062537,0,0.7403057880791547,5.839071643125669,91.54966162577935,1.8238755361913805,23.92036309316993,666.0013656769218,20.17232643856027,398.0984719325241,11.237992365408909,11.209629277537728
3.843410706824537,-0.48854560267617286,18.18829882300077,0,0.5807633497291972,6.417984837471443,75.00756434183391,2.968216784968397,23.862376576953725,667.3126244361224,20.201640779593085,393.6505202984328,14.20674804914091,23.371739652859134
5.6409487517716945,0.669338880260734,17.994056265272707,0,0.7121006528429353,6.403275449019369,87.8041254927864,2.364687714896491,23.935870645489675,676.5757162820405,20.235245941819343,104.19375689028678,16.509407369952623,13.981430180724555
1.7168703203192017,-0.24993716977415698,19.37234326992263,0,0.8761389858117725,6.127496315015549,78.31905377618841,1.5165306625525232,5.300071928167018,404.70010929156297,14.69906902983285,370.77235192838435,14.337170140212077,21.577760491720554
45.81561199477122,-0.3382967590395871,18.56460298760403,0,0.6898688964977832,4.5182916894102725,101.58695650580266,1.6384176573894251,23.80878651170607,653.9762892988474,20.263259470346398,88.15473278870174,36.98592602239359,6.6466415813810755
14.801412382748072,0.6276197662441012,18.165741420231125,0,0.6119582790541891,5.293639049665604,95.92755695227635,2.111155827534464,23.983593767115345,667.6498044869321,20.169998064392505,351.17689364411126,24.81684084873967,12.340146715485346
0.103096693893591,0.021472485285304925,9.542707839227411,0,0.43703818927320753,5.79178453401679,60.056514334464765,6.369199688667808,4.0478922464009495,289.19152555082366,15.913722902386267,397.98822102056533,16.076816995954164,20.036259450277797
0.042652649839922514,0.19242734830145666,3.0742305701658927,0,0.4480555344924585,7.878333437031342,36.14529675066682,3.552692298024608,2.40759140830568,276.2196882539014,18.12840131921071,391.4309794815109,3.3608881857792214,43.820484793082635
0.3522951322979786,20.009660343980784,3.948046502607303,0,0.6417946363232746,8.415590558685986,92.30867189880821,2.3064347122505664,4.921554143009218,265.2435375068132,12.96073002695757,384.64285640603964,5.992528892609437,48.56332724112824
0.47116977017667455,22.232496045644147,5.809135329485706,0,0.4264449757460728,6.460121871374101,9.700281245053032,7.4336708496009845,7.2504573475966785,329.85499932305686,19.063080615660933,379.77675871662706,4.068432363221453,24.64922781009154
3.8252239515398125,0.2935467730779768,19.69309577980312,0,0.8639161827064655,5.485788935838981,99.1789450054137,1.4158516054277157,5.321814926608069,402.7339872870049,14.695726181837976,400.1634740954318,26.463230772744264,16.01004846538517
-0.0010129420059357234,-1.337967107677979,4.130150308084383,0,0.4421136594012333,6.045184863959136,48.90675299895708,7.971031910290593,2.983346252336247,355.0996210938688,18.804363303278706,389.78152823204357,10.366721356971276,17.528545189423376
0.481759199445359,0.46043754821927435,10.080927570222295,0,0.543112399636498,6.710993571524269,81.51132672046379,2.6609955877817173,5.944956455759896,429.25917797316197,17.774885529373044,400.53068766481056,10.246389409496976,22.64570869929673
-0.08160509409773868,-0.6783335640112247,12.31477245927215,0,0.5716631768122026,6.750688684388025,89.75710543970699,2.3900996980207427,0.9140453297841924,268.2083903420004,20.99886769688518,393.8187018954763,6.381055379150917,21.68401657443928
-0.03359100336733267,-0.9962734883220444,9.783767152687776,0,0.587299169021456,5.565024884498187,73.69021442701418,2.3977092665615602,5.933174448409822,406.2885821681636,19.1974175080517,394.9176732160427,14.806515521948482,16.983572998272425
0.155297971620514,24.95965221621398,5.054328554027705,0,0.45076978562022735,5.944110182772978,48.18651215328251,6.8128859012185625,8.223142641271968,280.3805435275591,19.711354229584774,400.6001560362002,9.367579696022924,19.25475525312908
5.115332508904808,0.0580101901624069,17.998000650579076,0,0.6318040126965757,4.949558048501036,76.8621751322055,1.3073904594942014,24.06034391376933,666.506333929781,20.046885042353573,377.47298690149444,3.495322657771468,50.03089102391324
0.03024792408679579,-0.4790419606563007,6.987464061334058,0,0.4679594025703162,6.417282467790144,78.7615695530113,4.970650584386506,2.061461855845529,234.43777204158286,17.922159842245517,394.20920641189315,9.074548995490728,21.87045936002721
20.42660893956531,0.5740383442887512,18.048917850123363,0,0.702336491338488,4.353418521578117,92.1038242906064,1.4217254907614512,23.706071610896352,666.5888775235278,20.190433864747536,282.9990311628147,30.550585641852773,8.645391669960233
0.32030311908081066,-0.9271124844853538,6.014007849975894,0,0.43465170208266113,7.0136605450676885,18.178599661760675,5.476107819028957,6.7472743883384805,324.2815057117406,16.137710490228173,391.7773210305789,4.657574557243388,33.533333589087434
0.5853929516012297,21.718902093092332,6.044307232568408,0,0.4285946099471368,8.274797440418327,9.003459817435559,8.937527051136303,7.559906424389723,327.76280658839124,19.01049457008263,396.4144720146321,3.5084360724815435,42.60203221802084
